id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym
4396,Yetta,Female,24,5,,13:08:00,15:57:00,125
4400,Logan,Male,40,1,"back, chest",13:02:00,13:54:00,179
4401,Evy,Female,38,1,,17:52:00,18:33:00,67
4403,Nelie,Female,39,2,,15:15:00,18:09:00,70
4404,Ronna,Female,41,1,"back, Leg, Leg",11:02:00,13:55:00,149
4405,Eldredge,Male,40,4,Cardio,16:35:00,19:24:00,88
4413,Myrwyn,Male,15,2,"Cardio, Leg",8:38:00,10:27:00,73
4417,Mab,Female,33,1,back,14:53:00,15:29:00,173
4419,Janela,Female,37,4,"back, chest",10:33:00,12:11:00,146
4420,Durward,Male,16,3,,11:27:00,13:26:00,134
4421,Caitlin,Female,39,4,,14:54:00,16:01:00,60
4422,Jessalin,Female,43,2,,12:46:00,14:42:00,56
4425,Rockwell,Male,37,3,,16:21:00,17:41:00,125
4427,Robers,Male,44,4,,16:05:00,17:48:00,74
4430,Maryanna,Female,18,2,,15:12:00,16:00:00,130
4432,Reed,Male,45,2,"back, Leg, Arm",10:56:00,11:54:00,30
4433,Becca,Female,41,4,,14:51:00,15:34:00,170
4438,Averil,Male,42,4,,17:18:00,18:55:00,106
4446,Alyce,Female,15,5,Cardio,14:06:00,17:02:00,63
4447,Wittie,Male,30,4,,9:14:00,10:45:00,30
4452,Augusta,Female,42,5,Leg,16:21:00,19:15:00,116
4454,Philippine,Female,31,4,Leg,18:14:00,18:57:00,111
4455,Sallie,Female,34,5,"chest, chest",20:02:00,22:30:00,115
4458,Edi,Female,35,1,Arm,11:37:00,14:27:00,102
4459,Ancell,Male,18,3,,18:28:00,20:43:00,127
4460,Blithe,Female,46,1,,9:22:00,11:52:00,56
4465,Abagael,Female,48,3,,14:33:00,16:30:00,89
4466,Krystle,Female,15,3,,17:47:00,19:00:00,87
4467,Gregorio,Male,24,2,chest,8:25:00,11:08:00,105
4472,Thorvald,Male,28,5,"Leg, Leg",9:31:00,11:28:00,53
4473,Boniface,Male,37,5,Leg,9:46:00,11:11:00,148
4474,Walker,Male,16,5,"chest, Leg",16:59:00,18:50:00,117
4486,Bret,Male,27,4,Arm,17:10:00,19:02:00,42
4488,Hodge,Male,49,2,,17:52:00,18:45:00,157
4491,Crysta,Female,42,4,"Leg, back, chest",8:06:00,10:31:00,178
4497,Elbertine,Female,26,5,,8:05:00,10:11:00,153
4498,Dall,Male,46,5,"chest, Leg, back",10:38:00,12:41:00,178
4499,Cecilia,Female,14,2,Core,20:43:00,22:57:00,158
4507,Anna-diane,Female,30,4,"Cardio, Arm",15:09:00,16:34:00,176
4511,Finley,Male,33,4,Core,11:56:00,14:20:00,72
4516,Corella,Female,30,3,"back, Leg",14:44:00,16:03:00,126
4517,Alec,Male,15,4,,8:44:00,9:25:00,35
4519,Hollis,Male,43,1,"Core, Leg, Cardio",10:34:00,12:07:00,84
4521,Mikaela,Female,39,3,,20:33:00,23:06:00,173
4522,Calypso,Female,16,4,"Core, chest",20:25:00,22:12:00,109
4524,Sofie,Female,16,3,"Core, chest",14:20:00,17:13:00,93
4525,Charisse,Female,21,5,,18:22:00,19:32:00,104
4527,Flora,Female,30,2,,11:15:00,13:25:00,123
4531,Zacharie,Male,38,2,"back, chest",14:51:00,16:43:00,35
4532,Skell,Male,38,4,"chest, back, Core",16:04:00,17:35:00,160
4533,Cyndie,Female,13,2,,18:58:00,21:06:00,115
4537,Jane,Female,31,2,"chest, chest, Leg",10:22:00,10:58:00,178
4541,Solomon,Male,21,5,,16:59:00,18:44:00,130
4543,Perle,Female,31,4,,14:45:00,16:48:00,53
4547,Papageno,Male,20,1,,16:19:00,18:58:00,92
4548,Alvina,Female,27,1,Arm,16:36:00,17:37:00,121
4551,Manda,Female,12,1,,15:38:00,18:16:00,85
4553,Consalve,Male,30,5,"back, Core",18:23:00,19:31:00,137
4555,Garner,Male,49,4,"chest, Cardio",19:22:00,21:45:00,32
4558,Theodoric,Male,26,2,,15:32:00,17:42:00,141
4561,Monique,Female,44,5,chest,13:20:00,14:11:00,129
4564,Helaina,Female,23,5,,16:59:00,18:16:00,153
4572,Sheila,Female,24,4,"Leg, Arm",17:04:00,18:45:00,66
4576,Brade,Male,26,3,Leg,12:40:00,14:21:00,99
4577,Yelena,Female,31,3,,10:26:00,12:39:00,146
4578,Lester,Male,45,2,,20:35:00,21:30:00,66
4587,Cammy,Male,45,3,Leg,15:57:00,17:27:00,50
4589,Adham,Male,44,2,,14:06:00,15:33:00,161
4591,Waylen,Male,43,2,"Cardio, Cardio, back",12:50:00,13:26:00,86
4592,Aurie,Female,30,3,"chest, Core, Leg",10:17:00,12:47:00,125
4593,Honor,Female,23,1,,19:51:00,20:25:00,63
4601,Germaine,Female,30,3,,12:10:00,12:40:00,58
4603,Ingamar,Male,36,4,,15:24:00,17:57:00,75
4608,Ekaterina,Female,14,5,Cardio,8:46:00,9:19:00,141
4612,Alameda,Female,34,4,,13:42:00,14:20:00,154
4624,Willie,Male,43,1,,8:39:00,9:36:00,98
4626,Warren,Male,17,4,"Cardio, Cardio",16:57:00,18:59:00,176
4629,Jean,Male,43,1,,11:02:00,11:46:00,144
4630,Pablo,Male,35,1,,14:29:00,16:53:00,169
4633,Trula,Female,43,4,Leg,14:42:00,16:22:00,135
4635,Alverta,Female,18,5,,9:13:00,11:31:00,162
4636,Georgeanne,Female,28,3,"Core, back",13:24:00,14:20:00,90
4638,Timothea,Female,18,1,,19:45:00,20:17:00,58
4640,Romola,Female,38,2,"chest, Cardio",10:00:00,11:01:00,97
4641,Elladine,Female,45,4,,8:37:00,9:55:00,137
4644,Catlee,Female,31,1,"Leg, chest, chest",12:54:00,13:26:00,155
4645,Padget,Male,39,4,"chest, back, back",17:23:00,18:17:00,151
4647,Rodd,Male,31,1,"back, chest",18:58:00,21:40:00,66
4649,Noelani,Female,36,3,,13:50:00,14:35:00,30
4653,Bradford,Male,20,2,,13:11:00,14:08:00,180
4656,Barbabas,Male,37,5,"back, Cardio, chest",17:13:00,19:26:00,143
4658,Westleigh,Male,36,4,,19:23:00,21:04:00,168
4661,Aaron,Male,31,5,"Core, Cardio",17:02:00,19:49:00,118
4663,Elisa,Female,26,3,,14:01:00,16:03:00,111
4664,Myrle,Female,30,4,,10:20:00,11:31:00,146
4667,Lewie,Male,44,4,"Leg, Core, chest",11:46:00,13:24:00,150
4668,Nessy,Female,47,4,"Arm, Core, Cardio",15:00:00,17:49:00,162
4669,Ashia,Female,16,2,"Cardio, Leg",19:04:00,20:13:00,44
4671,Gery,Male,29,2,,12:36:00,13:56:00,59
4672,Duffie,Male,33,3,"Cardio, chest, Leg",8:13:00,10:10:00,86
4674,Yehudit,Male,20,5,"Cardio, back, Arm",20:16:00,21:57:00,125
4676,Bari,Female,13,2,"back, Leg",8:17:00,9:19:00,109
4677,Tonia,Female,14,1,chest,9:06:00,10:41:00,74
4679,Terrill,Male,12,1,"Cardio, chest",9:10:00,10:56:00,136
4681,Aura,Female,46,2,,9:11:00,9:59:00,105
4687,Wendall,Male,48,2,back,9:13:00,10:21:00,119
4690,Simmonds,Male,45,5,,13:10:00,14:21:00,171
4691,Guss,Male,43,5,,10:17:00,12:44:00,129
4695,Gabriell,Female,20,3,,12:30:00,14:23:00,95
4698,Morgan,Male,41,1,,14:52:00,15:55:00,162
4702,Rudiger,Male,13,3,,10:22:00,12:17:00,35
4703,Travers,Male,42,1,"Arm, Leg",16:01:00,19:01:00,174
4705,Edvard,Male,29,4,"Cardio, Core",17:29:00,19:09:00,138
4706,Hayley,Female,48,4,,11:05:00,13:40:00,137
4707,Grove,Male,21,4,Core,13:31:00,14:16:00,124
4708,Chic,Male,18,5,"Arm, Core, Leg",18:01:00,19:37:00,49
4714,Nananne,Female,26,1,"back, back, Core",10:50:00,13:21:00,59
4715,Brant,Male,19,1,,12:02:00,14:59:00,151
4717,Ive,Male,12,2,,11:10:00,12:53:00,96
4718,Jethro,Male,45,3,"Core, Cardio",20:32:00,21:11:00,38
4721,Haskel,Male,39,1,,8:38:00,11:17:00,73
4726,Sebastien,Male,12,2,,10:54:00,12:03:00,100
4727,Zeb,Male,24,1,"Leg, Cardio, Core",11:51:00,13:01:00,154
4730,Courtnay,Male,30,4,,15:28:00,18:18:00,157
4734,Konrad,Male,23,1,,9:13:00,12:11:00,125
4735,Georgeta,Female,44,2,"Cardio, chest",9:24:00,10:07:00,159
4738,Dorian,Female,21,2,back,11:21:00,13:01:00,35
4739,Carmelia,Female,43,4,,15:28:00,17:17:00,85
4742,Ambrosio,Male,34,1,,18:02:00,20:47:00,119
4743,Bartie,Male,44,5,"Cardio, Core",20:28:00,20:59:00,131
4744,Prince,Male,48,4,back,10:42:00,11:16:00,120
4749,Yolande,Female,20,5,"Cardio, back, chest",10:42:00,11:42:00,32
4755,Mommy,Female,42,4,,18:39:00,19:37:00,179
4758,Gabbi,Female,22,1,,15:16:00,16:04:00,124
4760,Simmonds,Male,47,3,"Core, Leg",9:29:00,11:20:00,37
4762,Ardis,Female,47,2,"Cardio, Leg",12:13:00,12:54:00,60
4764,Lars,Male,40,3,"Core, back",8:10:00,11:10:00,80
4765,Godfree,Male,14,3,,14:21:00,17:16:00,33
4769,Glynda,Female,22,5,"Cardio, Core",13:25:00,14:52:00,35
4770,Marcelo,Male,40,4,,17:22:00,18:38:00,46
4772,Robbi,Female,36,1,,20:52:00,21:49:00,81
4775,Odella,Female,20,2,Cardio,9:35:00,11:04:00,59
4777,Harriette,Female,37,5,,14:58:00,17:40:00,162
4780,Dulsea,Female,17,3,,13:20:00,15:17:00,79
4782,Elvera,Female,28,3,,14:03:00,15:48:00,156
4783,Dion,Male,23,4,"Core, chest, Core",12:16:00,14:43:00,33
4785,Evey,Female,28,4,"chest, Cardio, Leg",18:29:00,21:04:00,82
4786,Margareta,Female,20,5,,19:32:00,22:10:00,131
4789,Starlin,Female,44,3,,17:08:00,17:44:00,38
4791,Fred,Female,16,2,,16:49:00,19:34:00,73
4799,Helen-elizabeth,Female,26,4,"Leg, chest",9:11:00,9:43:00,101
4803,Cecily,Female,25,2,,9:26:00,10:07:00,43
4804,Ben,Male,28,1,,8:59:00,11:37:00,137
4806,Beatriz,Female,23,1,,16:13:00,18:08:00,151
4808,Sosanna,Female,17,4,,16:32:00,18:06:00,116
4811,Chaddy,Male,26,2,,11:18:00,13:50:00,50
4818,Gavin,Male,16,2,Arm,11:51:00,13:03:00,43
4820,Kial,Female,47,2,,14:33:00,16:35:00,155
4821,Romona,Female,37,1,Core,13:20:00,14:57:00,114
4823,Viola,Female,37,5,,16:33:00,18:53:00,76
4824,Junie,Female,16,4,,17:59:00,19:01:00,125
4829,Fields,Male,21,2,"back, Core",9:40:00,10:50:00,44
4830,Micky,Male,47,3,"Cardio, back",12:05:00,14:43:00,73
4831,Wheeler,Male,27,3,,9:35:00,10:15:00,64
4833,Susana,Female,40,3,chest,17:44:00,19:00:00,61
4834,Avram,Male,29,4,,19:16:00,21:43:00,158
4835,Mair,Female,47,3,,15:37:00,16:21:00,142
4837,Gal,Male,38,5,,19:11:00,21:53:00,32
4838,Montague,Male,47,4,"Core, Cardio, chest",20:40:00,21:39:00,119
4842,Gale,Female,49,3,Arm,9:47:00,11:34:00,47
4843,Donnie,Female,28,3,"chest, back",19:10:00,20:38:00,145
4848,Pietro,Male,38,2,"Leg, Core",12:00:00,12:53:00,157
4850,Reinhold,Male,19,3,"Cardio, chest, Leg",14:56:00,15:38:00,102
4856,Ester,Female,30,3,"Cardio, back, back",17:05:00,18:41:00,67
4860,Marcelle,Female,38,5,"Cardio, Arm",18:33:00,19:20:00,100
4862,Zackariah,Male,12,1,"Cardio, chest",17:19:00,19:17:00,37
4863,Wash,Male,18,5,,11:08:00,11:42:00,81
4864,Malchy,Male,23,1,"chest, chest, Core",16:01:00,17:34:00,154
4865,Erhard,Male,17,2,,11:19:00,12:13:00,127
4866,Evangelia,Female,12,3,"Core, back",11:46:00,14:21:00,69
4867,Anderea,Female,21,5,Cardio,16:05:00,17:13:00,49
4871,Annora,Female,43,1,"Core, Core, Cardio",12:21:00,14:19:00,40
4872,Brennen,Male,23,3,,9:46:00,12:00:00,46
4874,Wini,Female,15,2,"chest, Core",14:42:00,15:22:00,120
4876,Ramona,Female,42,1,Leg,18:32:00,19:44:00,58
4877,Hobart,Male,38,2,,9:12:00,10:55:00,82
4879,Lil,Female,38,3,,10:39:00,13:26:00,143
4880,Ketti,Female,30,1,,11:02:00,13:18:00,109
4881,Alexei,Male,37,4,,10:46:00,11:40:00,126
4888,Tiffi,Female,33,3,,17:02:00,17:36:00,161
4889,Wilt,Male,14,1,Leg,11:41:00,13:52:00,120
4891,Hamilton,Male,15,4,,11:26:00,12:50:00,151
4901,Avivah,Female,32,5,,17:30:00,20:09:00,32
4903,Florry,Female,23,4,"Core, back, Arm",19:07:00,21:28:00,71
4904,Freddi,Female,13,2,,10:09:00,13:01:00,48
4908,Grazia,Female,24,3,,10:25:00,12:51:00,135
4909,Randy,Male,48,4,chest,13:35:00,16:32:00,101
4910,Urban,Male,30,5,Arm,11:09:00,12:15:00,180
4911,Fifine,Female,18,2,"Core, chest",20:53:00,22:03:00,81
4915,Chelsie,Female,15,2,back,19:00:00,19:49:00,125
4919,Devlin,Male,27,2,,19:43:00,20:53:00,117
4921,Fredi,Female,43,1,chest,12:39:00,14:01:00,35
4922,Vida,Female,23,2,chest,10:28:00,12:08:00,161
4926,Gerick,Male,48,1,,9:16:00,11:09:00,92
4929,Aldous,Male,31,5,"Arm, chest",9:38:00,11:38:00,72
4930,Vita,Female,21,3,,13:57:00,14:41:00,49
4939,Carlen,Female,46,4,,12:50:00,13:21:00,60
4940,Beatriz,Female,48,1,"chest, back",20:25:00,21:04:00,65
4941,Matias,Male,17,1,,10:21:00,13:17:00,33
4942,Lindon,Male,41,3,,10:47:00,12:58:00,137
4944,Marty,Female,15,2,,9:41:00,12:34:00,172
4950,Karyn,Female,44,3,"Leg, Leg",15:44:00,18:43:00,169
4951,Grayce,Female,32,2,"Cardio, Core",11:36:00,12:31:00,118
4952,Ricky,Male,25,1,"Core, back, Arm",19:21:00,20:04:00,131
4953,Jacquenetta,Female,29,1,"chest, back",18:47:00,21:14:00,60
4954,Ivor,Male,13,5,"Cardio, back, back",15:27:00,18:03:00,52
4956,Lucia,Female,34,3,"back, Arm, back",14:18:00,16:38:00,150
4957,Thomasin,Female,28,4,,17:43:00,20:24:00,175
4969,Nikolai,Male,32,3,,15:33:00,17:12:00,62
4974,Samaria,Female,36,4,"Leg, Leg, chest",11:10:00,12:14:00,142
4975,Clemmy,Male,16,1,,11:07:00,13:34:00,180
4977,Zacherie,Male,36,5,chest,10:36:00,13:26:00,142
4979,Adair,Male,39,4,"Cardio, Leg, chest",13:30:00,16:14:00,87
4981,Georgie,Female,30,1,Core,14:52:00,16:57:00,90
4982,Agna,Female,25,5,"Leg, Core, Core",19:59:00,22:01:00,165
4983,Benyamin,Male,28,5,"Arm, Cardio, Leg",19:22:00,22:15:00,172
4985,Josie,Female,31,2,Arm,15:17:00,17:23:00,131
4986,Jules,Male,46,4,"Cardio, Core",14:05:00,15:23:00,136
4988,Rad,Male,36,5,,10:48:00,12:45:00,84
4991,Oliy,Female,37,2,,8:22:00,11:11:00,61
4992,Isidor,Male,16,3,back,10:24:00,12:21:00,83
4997,Elaina,Female,26,3,"Core, chest",9:14:00,12:01:00,150
