id,first_name,gender,Age,visit_per_week,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,Tue
4079,Morgan,Female,38,3,"Core, Cardio, chest",12:44:00,14:31:00,49,True
4080,Merrily,Female,36,4,"back, Core, leg",18:19:00,19:26:00,57,True
4082,Sayres,Male,36,1,"Running, leg, Core",18:55:00,21:36:00,57,True
4084,Rusty,Male,29,3,"back, Arm, Running",09:15:00,12:06:00,107,True
4086,Kailey,Female,43,3,"chest, Core, back",20:29:00,22:52:00,153,True
4091,Perri,Female,18,5,,13:04:00,13:50:00,125,True
4095,Jen,Female,27,5,"chest, leg, Cardio",10:10:00,11:24:00,117,True
4101,Giselbert,Male,34,2,Arm,10:11:00,12:14:00,84,True
4103,Falito,Male,14,5,"Cardio, Running, leg",10:29:00,11:39:00,162,True
4106,Tomkin,Male,21,4,Cardio,19:57:00,20:27:00,31,True
4112,Waylin,Male,25,5,"Cardio, Cardio, back",16:33:00,18:39:00,105,True
4114,Catherine,Female,28,4,,13:51:00,16:27:00,44,True
4119,Bank,Male,47,4,"Arm, chest",13:30:00,14:12:00,51,True
4124,Fifi,Female,16,2,,14:40:00,15:28:00,80,True
4125,Jae,Male,36,5,,14:09:00,15:20:00,156,True
4128,Lian,Female,21,3,,14:23:00,16:17:00,160,True
4132,Finley,Male,45,4,,18:11:00,19:24:00,124,True
4135,Kris,Female,26,1,,13:05:00,14:33:00,127,True
4139,Nesta,Female,43,4,,19:28:00,22:07:00,58,True
4141,Park,Male,24,1,Cardio,19:59:00,21:54:00,40,True
4142,Rosalinde,Female,31,3,Running,08:13:00,10:45:00,118,True
4145,Winne,Female,14,3,,10:11:00,12:23:00,156,True
4157,Jillie,Female,36,2,,11:51:00,13:56:00,106,True
4158,Torrance,Male,39,3,,14:12:00,17:04:00,101,True
4159,Ruthann,Female,20,5,back,17:57:00,19:56:00,158,True
4163,Cesaro,Male,40,4,,08:42:00,09:39:00,166,True
4164,Quincy,Male,35,3,,17:41:00,19:32:00,64,True
4167,Nessie,Female,49,3,"Running, Cardio, back",09:55:00,11:08:00,127,True
4168,Desi,Male,21,4,Running,12:27:00,14:20:00,39,True
4170,Rodger,Male,49,5,,12:12:00,13:58:00,105,True
4172,Joni,Female,43,2,"Cardio, leg",08:15:00,09:27:00,52,True
4178,Chick,Male,28,3,,11:02:00,12:47:00,139,True
4187,Salvidor,Male,22,5,Cardio,19:49:00,22:43:00,179,True
4190,Nealy,Male,40,1,,14:47:00,17:45:00,172,True
4191,Cirstoforo,Male,43,5,,13:48:00,14:42:00,62,True
4192,Kaye,Female,34,4,,17:07:00,19:15:00,70,True
4193,Candie,Female,47,5,"Core, Arm",13:57:00,16:42:00,111,True
4195,Ferd,Male,36,1,,11:23:00,14:13:00,40,True
4199,Elfie,Female,25,1,,09:55:00,10:32:00,150,True
4201,Sheffield,Male,40,2,"Arm, Cardio",13:31:00,14:48:00,99,True
4204,Roderigo,Male,14,2,"Cardio, leg",17:13:00,17:49:00,127,True
4209,Earl,Male,24,1,,19:07:00,21:40:00,52,True
4215,Mindy,Female,14,4,"back, back",08:17:00,09:19:00,136,True
4216,Isaak,Male,33,4,,12:37:00,14:46:00,60,True
4217,Denver,Male,33,1,,12:42:00,14:21:00,126,True
4220,Any,Male,14,4,,20:57:00,23:26:00,158,True
4221,Elbert,Male,23,5,,12:13:00,12:50:00,55,True
4222,Jesse,Male,24,3,"Cardio, leg, Arm",20:01:00,22:57:00,37,True
4223,Mata,Male,21,5,,20:23:00,21:18:00,67,True
4226,Marlin,Male,42,4,,15:01:00,16:52:00,156,True
4227,Lenka,Female,19,2,"Core, Cardio",20:37:00,21:32:00,136,True
4229,Harper,Male,26,5,,20:39:00,21:33:00,165,True
4232,Bennett,Male,25,4,"Core, Core",15:16:00,17:16:00,37,True
4233,Jennilee,Female,32,3,,08:34:00,11:04:00,170,True
4235,Teirtza,Female,31,1,,11:49:00,12:36:00,31,True
4236,Idell,Female,19,5,chest,15:45:00,17:41:00,179,True
4240,Stanton,Male,23,3,back,15:49:00,17:30:00,163,True
4244,Sella,Female,30,3,back,13:50:00,16:37:00,69,True
4246,Kary,Female,13,4,,09:12:00,11:51:00,110,True
4247,Elvis,Male,16,3,chest,18:44:00,19:43:00,121,True
4249,Deloris,Female,22,4,Core,18:00:00,19:58:00,59,True
4252,Margarita,Female,18,5,"chest, Arm, leg",10:17:00,11:19:00,78,True
4254,Alexei,Male,23,1,,17:12:00,19:36:00,160,True
4257,Worth,Male,28,2,Core,08:12:00,10:02:00,42,True
4259,Muire,Female,41,5,,10:02:00,11:33:00,160,True
4260,Jaquelyn,Female,28,1,,08:20:00,11:05:00,177,True
4261,Eamon,Male,41,4,,12:01:00,14:04:00,70,True
4264,Padraig,Male,34,2,,15:42:00,16:34:00,86,True
4265,Reina,Female,23,4,,19:52:00,20:36:00,79,True
4266,Prudence,Female,25,1,"Core, back, chest",18:07:00,19:57:00,83,True
4267,Bertie,Female,46,1,,11:33:00,12:31:00,99,True
4268,Chadwick,Male,46,4,,18:08:00,20:23:00,170,True
4272,Arley,Male,31,4,back,13:20:00,14:14:00,69,True
4276,Horatio,Male,22,5,Cardio,11:21:00,12:22:00,170,True
4278,Leon,Male,15,2,"back, back, Cardio",13:19:00,16:17:00,87,True
4284,Marnie,Female,44,1,,12:52:00,14:48:00,78,True
4285,Earl,Male,13,3,,13:33:00,14:55:00,111,True
4286,Dimitry,Male,21,5,,20:16:00,22:00:00,40,True
4288,Piggy,Male,14,1,,17:30:00,18:03:00,46,True
4297,Georas,Male,29,2,,17:29:00,18:11:00,78,True
4299,Avis,Female,46,4,,12:31:00,13:28:00,148,True
4300,Ives,Male,46,2,leg,14:53:00,16:22:00,126,True
4301,Amalea,Female,16,3,"back, Running, chest",13:06:00,13:43:00,131,True
4302,Sigismondo,Male,13,3,"chest, back, back",12:48:00,15:45:00,80,True
4303,Therese,Female,49,5,,13:32:00,16:17:00,60,True
4308,Jodee,Female,19,4,,11:54:00,13:31:00,95,True
4312,Taite,Male,23,5,"Cardio, leg",17:41:00,19:28:00,129,True
4316,Eric,Male,13,1,,20:52:00,23:41:00,89,True
4317,Willie,Male,42,5,,11:06:00,12:27:00,143,True
4320,Lavinia,Female,14,4,Arm,09:36:00,11:51:00,149,True
4321,Ernesto,Male,32,4,,14:11:00,16:31:00,173,True
4324,Belicia,Female,35,3,"Cardio, Arm, Running",19:16:00,19:48:00,81,True
4326,Corette,Female,43,5,,18:24:00,20:33:00,123,True
4328,Lexine,Female,17,5,,13:52:00,16:23:00,174,True
4332,Corey,Female,36,2,Core,20:22:00,22:56:00,46,True
4339,Brenda,Female,17,4,"Core, chest, Cardio",15:40:00,17:39:00,44,True
4340,Sanderson,Male,38,1,"Arm, Cardio, Core",18:51:00,21:27:00,78,True
4342,Orren,Male,46,2,"Arm, Core, leg",17:57:00,19:48:00,167,True
4343,Andreana,Female,29,1,Running,09:53:00,11:35:00,167,True
4344,Janela,Female,37,1,"Arm, Cardio",12:50:00,13:59:00,150,True
4350,Joelie,Female,23,2,"Cardio, Core, Arm",16:20:00,18:55:00,141,True
4351,Jerri,Male,48,4,"chest, back, chest",19:27:00,21:05:00,150,True
4354,Shoshanna,Female,43,2,chest,17:13:00,18:29:00,65,True
4359,Alikee,Female,46,1,,15:21:00,18:12:00,101,True
4360,Wini,Female,31,4,"Cardio, chest",17:04:00,20:00:00,137,True
4361,Leilah,Female,36,4,"Running, back",20:04:00,22:37:00,173,True
4364,Thea,Female,47,5,"leg, back, Core",10:47:00,11:41:00,96,True
4374,Portia,Female,49,2,Arm,17:43:00,19:19:00,113,True
4377,Parke,Male,16,2,,14:36:00,16:16:00,80,True
4379,Alexina,Female,13,4,,08:29:00,11:00:00,49,True
4381,Ronald,Male,14,5,,18:01:00,20:07:00,115,True
4382,Hagen,Male,12,2,Arm,14:20:00,16:59:00,87,True
4384,Priscilla,Female,31,5,"chest, Arm",17:35:00,19:12:00,161,True
4390,Devi,Female,46,5,,08:59:00,09:42:00,172,True
4391,Cordelie,Female,40,1,,13:34:00,15:09:00,160,True
4393,Lenna,Female,44,2,"Core, back, chest",10:09:00,11:45:00,156,True
4397,Hetti,Female,26,3,,08:47:00,11:05:00,90,True
4398,Edna,Female,37,1,"Cardio, Cardio, back",10:37:00,12:47:00,157,True
4403,Nelie,Female,39,2,,15:15:00,18:09:00,70,True
4404,Ronna,Female,41,1,"back, Running, leg",11:02:00,13:55:00,149,True
4406,Leela,Female,24,3,"Cardio, back",13:03:00,15:14:00,63,True
4409,Cthrine,Female,35,5,,18:07:00,19:54:00,49,True
4420,Durward,Male,16,3,,11:27:00,13:26:00,134,True
4422,Jessalin,Female,43,2,,12:46:00,14:42:00,56,True
4423,Koren,Female,22,2,"Core, Cardio, Running",18:48:00,20:55:00,89,True
4425,Rockwell,Male,37,3,,16:21:00,17:41:00,125,True
4428,Ainslie,Female,43,2,"Cardio, Core",14:06:00,14:52:00,112,True
4432,Reed,Male,45,2,"back, Running, Cardio",10:56:00,11:54:00,30,True
4433,Becca,Female,41,4,,14:51:00,15:34:00,170,True
4435,Maisie,Female,18,4,back,14:44:00,17:31:00,131,True
4440,Griffin,Male,25,3,"Running, Core, Core",13:10:00,15:21:00,158,True
4441,Risa,Female,33,3,"leg, chest",16:41:00,19:14:00,179,True
4443,Merrie,Female,18,5,"Running, Arm, Core",13:59:00,14:33:00,37,True
4449,Catriona,Female,44,3,"chest, Cardio, back",18:43:00,19:47:00,73,True
4450,Hunter,Male,29,1,"Running, chest, Core",19:08:00,21:45:00,173,True
4453,Malynda,Female,28,5,"back, Core, Running",18:36:00,21:04:00,42,True
4456,Preston,Male,43,5,back,14:55:00,17:48:00,177,True
4460,Blithe,Female,46,1,,09:22:00,11:52:00,56,True
4464,Arda,Female,25,5,"chest, Core",20:54:00,23:53:00,45,True
4467,Gregorio,Male,24,2,chest,08:25:00,11:08:00,105,True
4476,Mendy,Male,46,1,"Core, Cardio",17:37:00,18:15:00,135,True
4479,Ingamar,Male,24,2,,12:23:00,13:22:00,35,True
4481,Felicdad,Female,42,2,,20:40:00,22:28:00,89,True
4482,Edmund,Male,39,3,Cardio,12:50:00,14:27:00,66,True
4486,Bret,Male,27,4,Cardio,17:10:00,19:02:00,42,True
4488,Hodge,Male,49,2,,17:52:00,18:45:00,157,True
4492,Angel,Male,33,5,,11:43:00,14:36:00,170,True
4493,Elka,Female,14,4,"back, Arm",15:14:00,17:55:00,135,True
4495,Efren,Male,25,5,,08:41:00,09:25:00,37,True
4498,Dall,Male,46,5,"chest, Running, back",10:38:00,12:41:00,178,True
4499,Cecilia,Female,14,2,Core,20:43:00,22:57:00,158,True
4502,Nolly,Male,13,2,,16:10:00,17:18:00,78,True
4504,Filia,Female,25,1,"Arm, Running, Cardio",12:33:00,13:14:00,42,True
4505,Remus,Male,14,3,,16:19:00,17:06:00,71,True
4512,Jarred,Male,29,4,"Core, Cardio",19:02:00,21:52:00,149,True
4513,Kermy,Male,13,5,"back, back",14:30:00,16:52:00,159,True
4517,Alec,Male,15,4,,08:44:00,09:25:00,35,True
4520,Jo-anne,Female,18,1,,19:30:00,20:44:00,165,True
4521,Mikaela,Female,39,3,,20:33:00,23:06:00,173,True
4523,Klarika,Female,15,3,,17:59:00,19:36:00,73,True
4525,Charisse,Female,21,5,,18:22:00,19:32:00,104,True
4526,Tailor,Male,30,1,Core,13:43:00,14:38:00,107,True
4529,Errol,Male,44,1,,08:50:00,10:45:00,109,True
4533,Cyndie,Female,13,2,,18:58:00,21:06:00,115,True
4534,Rabbi,Male,20,4,,14:53:00,17:50:00,150,True
4535,Enos,Male,33,2,chest,17:46:00,18:42:00,174,True
4540,Ermanno,Male,32,1,"back, chest, back",08:58:00,10:44:00,147,True
4543,Perle,Female,31,4,,14:45:00,16:48:00,53,True
4549,Sebastiano,Male,31,3,"chest, back",16:27:00,18:46:00,82,True
4550,Charyl,Female,23,5,,18:01:00,20:11:00,34,True
4561,Monique,Female,44,5,chest,13:20:00,14:11:00,129,True
4563,Filippa,Female,28,3,,18:39:00,20:06:00,154,True
4565,Thorsten,Male,47,4,back,12:52:00,14:13:00,168,True
4568,Amye,Female,46,3,,10:41:00,11:48:00,132,True
4571,Emmalynne,Female,22,2,,10:11:00,12:32:00,123,True
4572,Sheila,Female,24,4,"leg, Cardio",17:04:00,18:45:00,66,True
4574,Stafani,Female,46,2,,19:30:00,21:50:00,70,True
4576,Brade,Male,26,3,Running,12:40:00,14:21:00,99,True
4578,Lester,Male,45,2,,20:35:00,21:30:00,66,True
4579,Nickey,Male,35,4,,19:50:00,22:25:00,133,True
4580,Freedman,Male,25,3,"Running, back, chest",16:10:00,17:29:00,54,True
4581,Albert,Male,19,1,,15:25:00,18:06:00,156,True
4588,Rochester,Male,30,2,"chest, Core",08:22:00,09:58:00,30,True
4591,Waylen,Male,43,2,"Arm, Cardio, back",12:50:00,13:26:00,86,True
4592,Aurie,Female,30,3,"chest, Core, leg",10:17:00,12:47:00,125,True
4593,Honor,Female,23,1,,19:51:00,20:25:00,63,True
4595,Orazio,Male,33,4,"chest, back, Core",17:06:00,18:28:00,172,True
4596,Darius,Male,23,2,,20:46:00,23:33:00,127,True
4599,Weber,Male,35,1,,08:35:00,10:58:00,152,True
4603,Ingamar,Male,36,4,,15:24:00,17:57:00,75,True
4605,Joey,Male,23,1,"Arm, Running",17:42:00,18:39:00,140,True
4612,Alameda,Female,34,4,,13:42:00,14:20:00,154,True
4613,Emlen,Male,30,2,"Core, Core, back",17:32:00,19:31:00,47,True
4614,Phineas,Male,31,5,,09:37:00,11:16:00,90,True
4615,Norbie,Male,34,2,,18:07:00,19:13:00,92,True
4616,Dennis,Male,27,1,,11:30:00,12:56:00,94,True
4617,Duffie,Male,21,3,,15:28:00,16:07:00,83,True
4618,Earlie,Male,34,4,,20:35:00,21:51:00,88,True
4619,Phillip,Male,36,1,,14:29:00,15:58:00,130,True
4622,Glory,Female,24,2,"back, Arm",15:30:00,16:19:00,55,True
4623,Merralee,Female,37,4,back,08:25:00,09:12:00,50,True
4625,Olympie,Female,38,5,,19:28:00,20:35:00,151,True
4626,Warren,Male,17,4,"Cardio, Arm",16:57:00,18:59:00,176,True
4639,Shea,Female,35,5,back,09:25:00,10:32:00,176,True
4640,Romola,Female,38,2,"chest, Cardio",10:00:00,11:01:00,97,True
4644,Catlee,Female,31,1,"Running, chest, chest",12:54:00,13:26:00,155,True
4645,Padget,Male,39,4,"chest, back, back",17:23:00,18:17:00,151,True
4646,Toiboid,Male,35,2,,17:16:00,19:12:00,143,True
4650,Holly,Male,42,1,"back, chest, leg",14:54:00,17:17:00,75,True
4656,Barbabas,Male,37,5,"back, Cardio, chest",17:13:00,19:26:00,143,True
4659,Ailina,Female,26,1,,18:02:00,19:23:00,149,True
4661,Aaron,Male,31,5,"Core, Cardio",17:02:00,19:49:00,118,True
4662,Giffer,Male,16,5,"back, Arm, Cardio",11:41:00,14:07:00,163,True
4666,Hesther,Female,13,4,Cardio,10:42:00,12:53:00,147,True
4669,Ashia,Female,16,2,"Arm, Running",19:04:00,20:13:00,44,True
4670,Carmencita,Female,29,5,"leg, Cardio",09:17:00,10:59:00,120,True
4673,Tomi,Female,46,1,back,10:49:00,11:21:00,34,True
4674,Yehudit,Male,20,5,"Arm, back, Cardio",20:16:00,21:57:00,125,True
4680,Farlee,Male,42,3,"Cardio, back",16:33:00,19:17:00,134,True
4685,Norbie,Male,12,5,,18:35:00,19:07:00,121,True
4686,Nessa,Female,28,2,,10:16:00,13:15:00,51,True
4689,Elke,Female,49,2,,09:47:00,12:08:00,108,True
4691,Guss,Male,43,5,,10:17:00,12:44:00,129,True
4692,Matelda,Female,26,5,"chest, Cardio, Arm",16:21:00,17:05:00,72,True
4696,Janean,Female,49,5,chest,11:43:00,12:51:00,130,True
4697,Alejandro,Male,48,1,"chest, Arm, leg",10:31:00,12:14:00,86,True
4699,Peadar,Male,33,5,"back, chest",18:06:00,20:05:00,67,True
4700,Alana,Female,12,1,,16:35:00,17:44:00,161,True
4701,Julia,Female,32,1,"back, chest, leg",11:19:00,13:31:00,69,True
4702,Rudiger,Male,13,3,,10:22:00,12:17:00,35,True
4707,Grove,Male,21,4,Core,13:31:00,14:16:00,124,True
4709,Rudolfo,Male,30,4,"Arm, leg, chest",17:58:00,20:00:00,49,True
4710,Kayley,Female,12,3,"chest, Core, Cardio",10:54:00,12:00:00,133,True
4717,Ive,Male,12,2,,11:10:00,12:53:00,96,True
4719,Pren,Male,32,5,,08:33:00,10:02:00,136,True
4720,Lloyd,Male,43,5,"back, Running, back",19:42:00,21:46:00,98,True
4724,Riccardo,Male,12,4,"Arm, Cardio",19:06:00,21:10:00,72,True
4725,Querida,Female,34,5,,19:18:00,21:30:00,41,True
4728,Raina,Female,32,3,"Core, leg, Cardio",20:57:00,22:46:00,171,True
4729,Sasha,Male,25,3,,19:38:00,20:20:00,153,True
4731,Caitrin,Female,33,3,Core,09:10:00,09:44:00,98,True
4732,Melva,Female,21,3,,13:30:00,15:53:00,133,True
4738,Dorian,Female,21,2,back,11:21:00,13:01:00,35,True
4739,Carmelia,Female,43,4,,15:28:00,17:17:00,85,True
4745,Lonna,Female,39,3,"chest, Cardio",13:37:00,15:12:00,53,True
4746,Dallon,Male,13,4,"Cardio, leg",10:09:00,11:57:00,142,True
4750,Agnese,Female,44,3,"chest, back, chest",10:28:00,11:32:00,63,True
4752,Daile,Female,45,3,,08:05:00,10:17:00,168,True
4755,Mommy,Female,42,4,,18:39:00,19:37:00,179,True
4758,Gabbi,Female,22,1,,15:16:00,16:04:00,124,True
4761,Leonerd,Male,35,3,"back, Running",13:41:00,16:19:00,161,True
4762,Ardis,Female,47,2,"Cardio, Running",12:13:00,12:54:00,60,True
4763,Gabbie,Female,47,5,Cardio,15:39:00,18:01:00,168,True
4764,Lars,Male,40,3,"Core, back",08:10:00,11:10:00,80,True
4769,Glynda,Female,22,5,"Arm, Core",13:25:00,14:52:00,35,True
4771,Dominique,Female,27,2,,20:00:00,20:53:00,141,True
4773,Willis,Male,42,3,"leg, Cardio, Cardio",18:25:00,21:08:00,55,True
4774,Dario,Male,44,5,,12:32:00,13:09:00,126,True
4775,Odella,Female,20,2,Cardio,09:35:00,11:04:00,59,True
4777,Harriette,Female,37,5,,14:58:00,17:40:00,162,True
4778,Zacharias,Male,22,1,Cardio,20:17:00,22:50:00,180,True
4779,Lorenza,Female,14,2,"Arm, chest",08:37:00,11:17:00,148,True
4780,Dulsea,Female,17,3,,13:20:00,15:17:00,79,True
4781,Martyn,Male,36,1,"Cardio, chest, back",16:32:00,17:50:00,93,True
4782,Elvera,Female,28,3,,14:03:00,15:48:00,156,True
4784,Anallise,Female,27,5,,09:38:00,12:16:00,69,True
4786,Margareta,Female,20,5,,19:32:00,22:10:00,131,True
4788,Kane,Male,40,3,,19:44:00,21:05:00,83,True
4789,Starlin,Female,44,3,,17:08:00,17:44:00,38,True
4791,Fred,Female,16,2,,16:49:00,19:34:00,73,True
4792,Celestina,Female,36,4,Arm,11:44:00,12:54:00,140,True
4793,Berk,Male,36,4,"Running, leg",16:06:00,17:52:00,58,True
4794,Vallie,Female,41,3,,17:17:00,18:20:00,119,True
4796,Marylinda,Female,41,3,"Arm, Cardio",09:21:00,11:58:00,171,True
4797,Alley,Male,29,1,leg,09:41:00,10:37:00,159,True
4802,Kristan,Female,21,4,leg,08:00:00,09:26:00,167,True
4803,Cecily,Female,25,2,,09:26:00,10:07:00,43,True
4804,Ben,Male,28,1,,08:59:00,11:37:00,137,True
4807,Ardelis,Female,35,4,"back, Arm",19:35:00,20:13:00,32,True
4813,Johnathan,Male,21,1,,14:07:00,14:43:00,48,True
4818,Gavin,Male,16,2,Cardio,11:51:00,13:03:00,43,True
4819,Vi,Female,18,2,,08:23:00,11:19:00,148,True
4825,Baily,Male,24,3,Core,10:53:00,11:53:00,85,True
4827,WArm,Male,23,4,"Running, Cardio, back",14:33:00,17:08:00,129,True
4831,Wheeler,Male,27,3,,09:35:00,10:15:00,64,True
4834,Avram,Male,29,4,,19:16:00,21:43:00,158,True
4838,Montague,Male,47,4,"Core, Arm, chest",20:40:00,21:39:00,119,True
4840,Darell,Female,33,3,,20:26:00,21:46:00,168,True
4841,Marthena,Female,37,2,,11:00:00,12:53:00,168,True
4842,Gale,Female,49,3,Cardio,09:47:00,11:34:00,47,True
4844,Ogdan,Male,21,5,"back, Cardio, leg",13:40:00,14:30:00,67,True
4845,Curran,Male,40,4,,17:09:00,19:19:00,67,True
4846,Colby,Male,42,1,"Arm, leg, back",15:59:00,18:56:00,105,True
4847,Carolus,Male,35,4,,20:43:00,22:03:00,136,True
4849,Carol,Female,49,4,"Cardio, Core",16:37:00,17:58:00,81,True
4851,Serene,Female,40,2,,08:06:00,09:17:00,126,True
4852,Laraine,Female,38,4,,15:43:00,17:40:00,138,True
4854,Odelia,Female,37,1,,20:20:00,22:54:00,176,True
4856,Ester,Female,30,3,"Arm, back, back",17:05:00,18:41:00,67,True
4858,Florinda,Female,12,5,"Arm, Cardio, chest",10:20:00,10:53:00,171,True
4860,Marcelle,Female,38,5,"Arm, Cardio",18:33:00,19:20:00,100,True
4861,Tasia,Female,26,3,"chest, Running",14:22:00,17:22:00,129,True
4863,Wash,Male,18,5,,11:08:00,11:42:00,81,True
4864,Malchy,Male,23,1,"chest, chest, Core",16:01:00,17:34:00,154,True
4865,Erhard,Male,17,2,,11:19:00,12:13:00,127,True
4867,Anderea,Female,21,5,Cardio,16:05:00,17:13:00,49,True
4869,Saba,Female,25,4,"Cardio, back",12:09:00,14:40:00,121,True
4870,Chic,Male,41,2,"Arm, Running",12:59:00,15:22:00,141,True
4871,Annora,Female,43,1,"Core, Core, Cardio",12:21:00,14:19:00,40,True
4879,Lil,Female,38,3,,10:39:00,13:26:00,143,True
4883,Fan,Female,14,2,"leg, Cardio, back",15:31:00,16:43:00,102,True
4885,Biddy,Female,38,3,,14:33:00,16:21:00,101,True
4886,Cathryn,Female,20,5,"Arm, chest",15:47:00,16:56:00,99,True
4887,Cord,Male,23,3,,19:04:00,19:49:00,66,True
4890,Gonzales,Male,39,3,,20:18:00,21:16:00,165,True
4893,Borden,Male,43,1,"Cardio, chest, leg",20:33:00,21:10:00,47,True
4895,Robinet,Male,33,4,,16:53:00,17:28:00,56,True
4897,Andra,Female,22,1,Cardio,09:39:00,12:29:00,113,True
4902,Nadia,Female,43,1,"chest, leg",16:03:00,18:06:00,62,True
4908,Grazia,Female,24,3,,10:25:00,12:51:00,135,True
4916,Zeke,Male,29,3,back,15:05:00,17:34:00,123,True
4918,Fayth,Female,46,5,,11:23:00,14:09:00,68,True
4919,Devlin,Male,27,2,,19:43:00,20:53:00,117,True
4924,Carling,Male,40,4,,17:57:00,19:46:00,44,True
4925,Perle,Female,36,5,"chest, chest",13:47:00,14:28:00,79,True
4926,Gerick,Male,48,1,,09:16:00,11:09:00,92,True
4927,Tye,Male,16,3,leg,10:03:00,10:53:00,137,True
4929,Aldous,Male,31,5,"Cardio, chest",09:38:00,11:38:00,72,True
4930,Vita,Female,21,3,,13:57:00,14:41:00,49,True
4931,Dori,Female,41,5,,16:33:00,18:18:00,144,True
4933,Tiertza,Female,27,3,"chest, leg, Core",19:06:00,21:13:00,59,True
4934,Dionis,Female,14,4,,13:53:00,15:44:00,33,True
4935,Mariam,Female,47,5,,12:35:00,15:30:00,59,True
4936,Briano,Male,48,3,"chest, Core, back",15:31:00,16:33:00,108,True
4937,Parsifal,Male,21,1,"Core, chest, Running",10:55:00,11:28:00,107,True
4941,Matias,Male,17,1,,10:21:00,13:17:00,33,True
4943,Ransell,Male,31,5,,11:58:00,13:01:00,33,True
4944,Marty,Female,15,2,,09:41:00,12:34:00,172,True
4945,Doris,Female,29,1,,17:14:00,19:45:00,89,True
4946,Fidelio,Male,37,1,,13:49:00,14:33:00,137,True
4948,Hanna,Female,21,1,"leg, chest, back",11:39:00,13:59:00,98,True
4950,Karyn,Female,44,3,"Running, leg",15:44:00,18:43:00,169,True
4951,Grayce,Female,32,2,"Arm, Core",11:36:00,12:31:00,118,True
4956,Lucia,Female,34,3,"back, Cardio, back",14:18:00,16:38:00,150,True
4961,Kellen,Female,46,1,,10:24:00,11:28:00,68,True
4962,Wenona,Female,16,1,,13:28:00,15:55:00,94,True
4964,Domenico,Male,43,1,,18:37:00,21:33:00,155,True
4965,Francesco,Male,13,4,back,11:56:00,13:12:00,172,True
4968,Emalee,Female,21,3,,13:36:00,14:50:00,177,True
4970,Beale,Male,37,1,,08:22:00,08:54:00,52,True
4972,Kit,Male,22,4,"back, Cardio, Core",14:44:00,16:18:00,31,True
4975,Clemmy,Male,16,1,,11:07:00,13:34:00,180,True
4976,Veda,Female,29,1,,16:39:00,19:26:00,74,True
4980,Quillan,Male,32,1,"back, Running",17:47:00,19:20:00,32,True
4981,Georgie,Female,30,1,Core,14:52:00,16:57:00,90,True
4982,Agna,Female,25,5,"leg, Core, Core",19:59:00,22:01:00,165,True
4983,Benyamin,Male,28,5,"Cardio, Arm, leg",19:22:00,22:15:00,172,True
4987,Hadria,Female,20,4,,19:04:00,20:26:00,79,True
4989,Magdalen,Female,44,5,Cardio,09:14:00,10:32:00,149,True
4990,Clywd,Male,18,3,,11:50:00,13:07:00,38,True
4991,Oliy,Female,37,2,,08:22:00,11:11:00,61,True
4993,Melantha,Female,25,2,"Running, Cardio, leg",09:42:00,10:49:00,172,True
4994,Averill,Male,37,4,"Cardio, Arm",19:50:00,20:24:00,136,True
4999,Brigg,Male,18,4,"Arm, leg, Core",10:23:00,11:45:00,160,True
